title	date	journal	url	EMOBON_publication
Gonadotropin-inhibitory hormone and its receptors in teleosts: Physiological roles and mechanisms of actions	2024	General and Comparative Endocrinology	https://doi.org/10.1016/j.ygcen.2024.114477	No
Genome-wide patterns of selection–drift variation strongly associate with organismal traits across the green plant lineage	2024	Genome Research	https://doi.org/10.1101/gr.279002.124	No
Zooming In on Agreement-Making: Tracing the BBNJ Negotiations with the MARIPOLDATA base	2024	Global Environmental Politics	https://doi.org/10.1162/glep_a_00767	No
Ecophysiological responses of Ostreopsis towards temperature: A case study of benthic HAB facing ocean warming	2024	Harmful Algae	https://doi.org/10.1016/j.hal.2024.102648	No
Spatiotemporal dynamics of geomorphology, landuse, and storm surge inundation of FDMN settled in Bhasan Char island using geo-spatial techniques	2024	Heliyon	https://doi.org/10.1016/j.heliyon.2024.e40888	No
Marine Biogeochemical Processes and Ecosystem Evolution: Observational and Predictive Approaches	2024	International Journal of Marine Science	https://doi.org/10.5376/ijms.2024.14.0034	Yes
The bioinformatics landscape in environmental omics: Lessons from a national ELIXIR survey	2024	iScience	https://doi.org/10.1016/j.isci.2024.110062	No
Reduction of cortical pulling at mitotic entry facilitates aster centration	2024	Journal of Cell Science	https://doi.org/10.1242/jcs.262037	No
Unleashing the Potential of the 360° Baited Remote Underwater Video System (BRUVS): An Innovative Design for Complex Habitats	2024	Journal of Marine Science and Engineering	https://doi.org/10.3390/jmse12081346	No
Combining in situ and ex situ plankton image data to reconstruct zooplankton (>1 mm) volume and mass distribution in the global ocean	2024	Journal of Plankton Research	https://doi.org/10.1093/plankt/fbae046	No
Life on Every Stone: Characterizing Benthic Communities from Scour Protection Layers of Offshore Wind Farms in the Southern North Sea	2024	Journal of Sea Research	https://doi.org/10.1016/j.seares.2024.102522	No
GuardIAS – Guarding European Waters from Invasive Alien Species	2024	Management of Biological Invasions	https://doi.org/10.3391/mbi.2024.15.4.14	No
Aquatic Biomaterial Repositories: Comprehensive Guidelines, Recommendations, and Best Practices for Their Development, Establishment, and Sustainable Operation	2024	Marine Drugs	https://doi.org/10.3390/md22090427	No
Marine Delivery Vehicles: Molecular Components and Applications of Bacterial Extracellular Vesicles	2024	Marine Drugs	https://doi.org/10.3390/md22080363	No
Fauna – Microplastics interactions: Empirical insights from benthos community exposure to marine plastic waste	2024	Marine Environmental Research	https://doi.org/10.1016/j.marenvres.2024.106664	No
Applying environmental DNA approaches to inform marine biodiversity conservation: The case of the Ocean Twilight Zone	2024	Marine Policy	https://doi.org/10.1016/j.marpol.2024.106151	No
Corrigendum to “Effects of ocean warming on the fatty acid and epigenetic profile of Acartia tonsa: A multigenerational approach.” [Mar. Pollut. Bull. Volume 201, April 2024, 116265]	2024	Marine Pollution Bulletin	https://doi.org/10.1016/j.marpolbul.2024.116545	No
Unveiling Emerging Opportunistic Fish Pathogens in Aquaculture: A Comprehensive Seasonal Study of Microbial Composition in Mediterranean Fish Hatcheries	2024	Microorganisms	https://doi.org/10.3390/microorganisms12112281	No
Harnessing Cyanobacteria’s Bioactive Potential: A Sustainable Strategy for Antioxidant Production	2024	Microorganisms	https://doi.org/10.3390/microorganisms12010175	No
Harnessing marine microbiomes to develop a sustainable, all‐Atlantic bioeconomy	2024	mLife	https://doi.org/10.1002/mlf2.12124	No
Revisiting the evolution of Family B1 GPCRs and ligands: Insights from mollusca	2024	Molecular and Cellular Endocrinology	https://doi.org/10.1016/j.mce.2024.112192	No
Evolution of chitin-synthase in molluscs and their response to ocean acidification	2024	Molecular Phylogenetics and Evolution	https://doi.org/10.1016/j.ympev.2024.108192	No
Seasonality of primary production explains the richness of pioneering benthic communities	2024	Nature Communications	https://doi.org/10.1038/s41467-024-52673-z	No
“Pink power”—the importance of coralline algal beds in the oceanic carbon cycle	2024	Nature Communications	https://doi.org/10.1038/s41467-024-52697-5	No
Cross-modality mapping using image varifolds to align tissue-scale atlases to molecular-scale measures with application to 2D brain sections	2024	Nature Communications	https://doi.org/10.1038/s41467-024-47883-4	No
Linking satellites to genes with machine learning to estimate phytoplankton community structure from space	2024	Ocean Science	https://doi.org/10.5194/os-20-217-2024	No
Satellite Data Sharing for Scientific Inter-Group Cooperation Using the Leaflet R Package	2024	Oceanography	https://doi.org/10.5670/oceanog.2024.513	No
Submarine groundwater discharge into a semi-enclosed coastal bay of the southern Baltic Sea: A multi-method approach	2024	Oceanologia	https://doi.org/10.1016/j.oceano.2024.01.001	No
Addressing ocean planning challenges in a highly crowded sea space: a case study for the regional sea of Catalonia (Western Mediterranean)	2024	Open Research Europe	https://doi.org/10.12688/openreseurope.16836.1	No
Four new species of Cichlidogyrus (Platyhelminthes, Monopisthocotyla, Dactylogyridae) from Lake Victoria haplochromine cichlid fishes, with the redescription of C. bifurcatus and C. longipenis	2024	Parasite	https://doi.org/10.1051/parasite/2024039	No
Temperature-driven dynamics: unraveling the impact of climate change on cryptic species interactions within the Litoditis marina complex	2024	PeerJ	https://doi.org/10.7717/peerj.17324	No
Thermo-priming triggers species-specific physiological and transcriptome responses in Mediterranean seagrasses	2024	Plant Physiology and Biochemistry	https://doi.org/10.1016/j.plaphy.2024.108614	No
Quercetin promotes the recovery of iron chlorosis in strawberry plants	2024	Plant Physiology and Biochemistry	https://doi.org/10.1016/j.plaphy.2024.109266	No
Spatiotemporal requirements of nuclear β-catenin define early sea urchin embryogenesis	2024	PLOS Biology	https://doi.org/10.1371/journal.pbio.3002880	No
Geospatial analysis of shoreline and areal dynamics in the Ganges deltaic island of Bangladesh using the GIS-DSAS technique	2024	Regional Studies in Marine Science	https://doi.org/10.1016/j.rsma.2024.103495	No
Transforming Knowledge into Practice: Science, Technology and Innovation in Support of the UN SDGs	2024	Research Ideas and Outcomes	https://doi.org/10.3897/rio.10.e137763	No
A report on recommendations for the most suitable financial contribution model for the Distributed System of Scientific Collections Research Infrastructure (DiSSCo-RI)	2024	Research Ideas and Outcomes	https://doi.org/10.3897/rio.10.e117217	No
The key to bringing DNA collections to the next level	2024	Research Ideas and Outcomes	https://doi.org/10.3897/rio.10.e135978	Yes
Do seasons impact the root microbiome of wild Poa annua populations?	2024	Rhizosphere	https://doi.org/10.1016/j.rhisph.2024.100929	No
Genomic, morphological, and physiological insights into coral acclimation along the depth gradient following an in situ reciprocal transplantation of planulae	2024	Science of The Total Environment	https://doi.org/10.1016/j.scitotenv.2024.172090	No
Divergent morphological and microbiome strategies of two neighbor sponges to cope with low pH in Mediterranean CO2 vents	2024	Science of The Total Environment	https://doi.org/10.1016/j.scitotenv.2024.170171	No
High-resolution temporal NDVI data reveal contrasting intratidal, spring-neap and seasonal biomass dynamics in euglenoid- and diatom-dominated biofilms	2024	Science of The Total Environment	https://doi.org/10.1016/j.scitotenv.2024.175676	No
Windy events detection in big bioacoustics datasets using a pre-trained Convolutional Neural Network	2024	Science of The Total Environment	https://doi.org/10.1016/j.scitotenv.2024.174868	No
De novo transcriptome assembly of a lipoxygenase knock-down strain in the diatom Pseudo-nitzschia arenysensis	2024	Scientific Data	https://doi.org/10.1038/s41597-024-03375-0	No
The NEREA Augmented Observatory: an integrative approach to marine coastal ecology	2024	Scientific Data	https://doi.org/10.1038/s41597-024-03787-y	No
Cetacean passive acoustic network in the Belgian part of the North sea	2024	Scientific Data	https://doi.org/10.1038/s41597-024-03806-y	No
Ultrastructural examination of cryodamage in Paracentrotus lividus eggs during cryopreservation	2024	Scientific Reports	https://doi.org/10.1038/s41598-024-57905-2	No
Availability and occurrence of coelenterazine in a Swedish fjord to maintain Amphiura filiformis bioluminescence	2024	Scientific Reports	https://doi.org/10.1038/s41598-024-82811-y	No
Maintain the light, long-term seasonal monitoring of luminous capabilities in the brittle star Amphiura filiformis	2024	Scientific Reports	https://doi.org/10.1038/s41598-024-64010-x	No
Irradiance driven trophic plasticity in the coral Madracis pharensis from the Eastern Mediterranean	2024	Scientific Reports	https://doi.org/10.1038/s41598-024-54217-3	No
Sustainability in Mountain Viticulture: Insights from a Case Study in the Portuguese Douro Region	2024	Sustainability	https://doi.org/10.3390/su16052050	No
A comparative genomic analysis of Fructobacillus evanidus sp. nov. from bumble bees	2024	Systematic and Applied Microbiology	https://doi.org/10.1016/j.syapm.2024.126505	No
High compositional and functional similarity in the microbiome of deep-sea sponges	2024	The ISME Journal	https://doi.org/10.1093/ismejo/wrad030	No
Leveraging marine biotechnology for an All-Atlantic sustainable blue economy	2024	Trends in Biotechnology	https://doi.org/10.1016/j.tibtech.2023.12.011	No
ISOLASI DAN IDENTIFIKASI JAMUR MIKORIZA ARBUSKULA (JMA)PADA RHIZOSFER TANAMAN MAKILA (Litsea angulata) DI DESA HATUSUA	2024	MARSEGU : Jurnal Sains dan Teknologi	https://doi.org/10.69840/marsegu/1.5.2024.496-505	No
A conformational-dependent interdomain redox relay at the core of Protein Disulfide Isomerase activity	2024	Antioxidants & Redox Signaling	https://doi.org/10.1089/ars.2023.0288	No
Oral Administration of Carotenoid-Rich Dunaliella salina Powder Inhibits Colon Carcinogenesis via Modulation of Wnt/β-catenin Signaling Cascades in a Rat Model	2024	Applied Biochemistry and Biotechnology	https://doi.org/10.1007/s12010-024-05024-z	No
Unravelling the genetic pattern of seagrass (Posidonia oceanica) meadows in the Eastern Mediterranean Sea	2024	Biodiversity and Conservation	https://doi.org/10.1007/s10531-023-02746-0	No
Against the flow: Integrated taxonomy and environmental suitability of a cold-water species dispersing to warmer waters	2024	Biological Invasions	https://doi.org/10.1007/s10530-023-03222-0	No
A morphogenetic characterisation of a potentially dominant African marine species in Europe	2024	Biological Invasions	https://doi.org/10.1007/s10530-024-03354-x	No
Planar cell polarity coordination in a cnidarian embryo provides clues to animal body axis evolution	2024	bioRxiv	https://doi.org/10.1101/2024.09.05.609312.abstract	No
Functional stability despite high taxonomic turnover characterizes the Ulva microbiome across a 2,000 km salinity gradient	2024	bioRxiv	https://doi.org/10.1101/2024.06.20.599874.abstract	No
Patterns and drivers of diatom diversity and abundance in the global ocean	2024	bioRxiv	https://doi.org/10.1101/2024.06.08.598090.abstract	No
Molecular control of cellulosic fin morphogenesis in ascidians	2024	BMC biology	https://doi.org/10.1186/s12915-024-01872-7	No
Comparative transcriptome analysis reveals molecular damage associated with cryopreservation in Crassostrea angulata D-larvae rather than to …	2024	BMC genomics	https://doi.org/10.1186/s12864-024-10473-1	No
Spotting disease disrupts the microbiome of infected purple sea urchins, Strongylocentrotus purpuratus	2024	BMC microbiology	https://doi.org/10.1186/s12866-023-03161-9	No
Cosmopolitan geographic distribution of Phaeosaccion multiseriatum (Phaeosacciaceae, Phaeosacciophyceae), and description of P. westermeieri sp. nov. from …	2024	Botanica Marina	https://doi.org/10.1515/bot-2024-0004	No
Measuring Mitotic Spindle and Microtubule Dynamics in Marine Embryos and Non-model Organisms	2024	Cell Cycle Control	https://doi.org/10.1007/978-1-0716-3557-5_12	No
The Mediterranean mussel Mytilus galloprovincialis: a novel model for developmental studies in mollusks	2024	Development	https://doi.org/10.1101/2023.07.27.550798.full	No
Culturing Diatoms	2024	Diatom Photosynthesis: From Primary Production to High‐Value Molecules	https://doi.org/10.1002/9781119842156.ch14	No
Biogeographic shifts in the microbial co-occurrence network features of three domains across complex environmental gradients in subtropical coastal waters	2024	Ecological Processes	https://doi.org/10.1186/s13717-024-00550-4	No
Boring systematics: A genome skimmed phylogeny of ctenostome bryozoans and their endolithic family Penetrantiidae with the description of one new species	2024	Ecology and Evolution	https://doi.org/10.1002/ece3.11276	No
Towards a Standardized Operating Procedure for eDNA‐Based Biomonitoring in Coastal Marine Salmon Aquaculture	2024	Environmental DNA	https://doi.org/10.1002/edn3.70014	No
An Ex Vivo Study Examining Migration of Microplastics from an Infused Neonatal Parenteral Nutrition Circuit	2024	Environmental Health Perspectives	https://doi.org/10.1289/EHP13491	No
Unveiling the role of novel carbohydrate‐binding modules in laminarin interaction of multimodular proteins from marine Bacteroidota during phytoplankton blooms	2024	Environmental Microbiology	https://doi.org/10.1111/1462-2920.16624	No
New bacterial strains for ibuprofen biodegradation: Drug removal, transformation, and potential catabolic genes	2024	Environmental Microbiology	https://doi.org/10.1111/1758-2229.13320	No
Sea-Air Transfer of Ostreopsis Phycotoxins Is Driven by the Chemical Diversity of the Particulate Fraction in the Surface Microlayer	2024	Environmental Science & Technology	https://doi.org/10.1021/acs.est.4c06691	No
Environmental markers of plastics and microplastics	2024	Environmental Science & Technology	https://doi.org/10.1021/acs.est.3c09662	No
Non-indigenous seaweeds in the Northeast Atlantic Ocean, the Mediterranean Sea and Macaronesia: a critical synthesis of diversity, spatial and temporal patterns	2024	European Journal of Phycology	https://doi.org/10.1080/09670262.2023.2256828	No
Tracing the introduction of Dictyota acutiloba (Dictyotales, Phaeophyceae) in the Mediterranean Sea, with a reassessment of its geographic distribution	2024	European Journal of Phycology	https://doi.org/10.1080/09670262.2023.2214184	No
Rare, long‐distance dispersal underpins genetic connectivity in the pink sea fan, Eunicella verrucosa	2024	Evolutionary Applications	https://doi.org/10.1111/eva.13649	No
Salinity-mediated limitation of asexual reproduction in the colonial ascidian Polyandrocarpa zorritensis	2024	Frontiers in Ecology and Evolution	https://doi.org/10.3389/fevo.2024.1332780	No
DNA barcoding reveals an extensive number of cryptic introductions of bladed Bangiales (Rhodophyta) in the Southern North Sea	2024	Frontiers in Marine Science	https://doi.org/10.3389/fmars.2024.1415034	No
Resource diversity mitigates the effects of intraspecific competition in co-occurring cryptic nematode species	2024	Frontiers in Marine Science	https://doi.org/10.3389/fmars.2024.1240802	No
Marine biodiversity hotspots–challenges and resilience	2024	Frontiers in Marine Science	https://doi.org/10.3389/fmars.2024.1338242	No
Industrial mining trial for polymetallic nodules in the Clarion-Clipperton Zone indicates complex and variable disturbances of meiofaunal communities	2024	Frontiers in Marine Science	https://doi.org/10.3389/fmars.2024.1380530	No
Effects of temperature and microbial disruption on juvenile kelp Ecklonia radiata and its associated bacterial community	2024	Frontiers in Marine Science	https://doi.org/10.3389/fmars.2023.1332501	No
First screening of bacteria assemblages associated with the marine polychaete Melinna palmata Grube, 1870 and adjacent sediments	2024	Frontiers in Marine Science	https://doi.org/10.3389/fmars.2023.1279849	No
Rediscovering the unusual, solitary bryozoan Monobryozoon ambulans Remane, 1936: first molecular and new morphological data clarify its phylogenetic …	2024	Frontiers in Zoology	https://doi.org/10.1186/s12983-024-00527-1	No
Bio‐ORACLE v3. 0. Pushing marine data layers to the CMIP6 Earth System Models of climate change research	2024	Global Ecology and Biogeography	https://doi.org/10.1111/geb.13813	No
Expert authority politics in the marine biodiversity complex	2024	Global Environmental Politics	https://doi.org/10.1162/glep_a_00744/2375527/glep_a_00744	No
Blue economy in the mediterranean: the role of science diplomacy to advance research infrastructures and promote employment through capacity building and skills …	2024	Handbook of sustainable blue economy	https://doi.org/10.1007/978-3-031-32671-4_49-1	No
Motivations for academic engagement and commercialisation: A case study of actors' collaboration in third mission activities from three European universities	2024	Industry and higher education	https://doi.org/10.1177/09504222231176511	No
Excitation–contraction coupling reflects the metabolic profile of mantle muscle in young cuttlefish (Sepia officinalis)	2024	Invertebrate Biology	https://doi.org/10.1111/ivb.12439	No
The influence of seeding method and water depth on the morphology and biomass yield of farmed sugar kelp (Saccharina latissima) at a small-scale …	2024	Journal of Applied Phycology	https://doi.org/10.1007/s10811-024-03394-9	No
Microtubule reorganization during mitotic cell division in the dinoflagellate Ostreospis cf. ovata	2024	Journal of Cell Science	https://doi.org/10.1101/2023.10.17.562701.full	No
The coastal dynamics of the Central Ganges–Brahmaputra–Meghna Delta Coast, Bangladesh: implications for coastal development and sustainability	2024	Journal of Coastal Conservation	https://doi.org/10.1007/s11852-024-01032-7	No
Data Protection Considerations in Competition Law Assessments: A Qualitative Document Analysis of EU Decision Texts	2024	Journal of Competition Law & Economics	https://doi.org/10.1093/joclec/nhae016/7818387	No
Genetic sex determination in three closely related hydrothermal vent gastropods, including one species with intersex individuals	2024	Journal of Evolutionary Biology	https://doi.org/10.1101/2023.04.11.536409.full	No
French Polynesian Scytosiphonaceae (Ectocarpales, Phaeophyceae): A combined molecular and morphological approach to their diversity and systematics	2024	Journal of Phycology	https://doi.org/10.1111/jpy.13432	No
Insights about the effect of metal–organic framework hybridization with graphene-like materials	2024	Journal of Physics Materials	https://doi.org/10.1088/2515-7639/ad6cf6	No
32 years of changes in river paths and coastal landscape in Bangladesh, Bengal Basin	2024	Journal of Sedimentary Environments	https://doi.org/10.1007/s43217-024-00207-4	No
Disentangling the Complexity in Protein Complexes Using Complementary Isotope-Labeling and Multiple-Receiver NMR Spectroscopy	2024	Journal of the American Chemical Society	https://doi.org/10.1021/jacs.4c09176	No
Photochemical Oxidation of Polyethylene Terephthalate Microplastics Adsorbed on Sand and Silica Surfaces	2024	Langmuir	https://doi.org/10.1021/acs.langmuir.4c02281	No
Toward a common standard for data and specimen provenance in life sciences	2024	Learning health systems	https://doi.org/10.1002/lrh2.10365	No
Temporal evolution of plankton and particles distribution across a mesoscale front during the spring bloom	2024	Limnology and Ocenography	https://doi.org/10.1002/lno.12566	No
Temperature, pH, and diet interactively affect biosynthesis of polyunsaturated fatty acids in a benthic harpacticoid copepod	2024	Limnology and Oceanography	https://doi.org/10.1002/lno.12763	No
Oceanographic features boost latitudinal patterns in copepod body size distribution in the South Atlantic	2024	Limnology and Oceanography	https://doi.org/10.1002/lno.12694	No
A temperature‐controlled, circular maintenance system for studying growth and development of pelagic tunicates (salps)	2024	Limnology and Oceanography	https://doi.org/10.1002/lom3.10605	No
A foundation for comparative genomics and evolutionary studies in Nucella lapillus based on complete mitogenome assembly	2024	Marine Biology	https://doi.org/10.1007/s00227-024-04424-3	No
Temperature increase alters relative fatty acid composition and has negative effects on reproductive output of the benthic copepod Tachidius discipes (copepoda …	2024	Marine Biology	https://doi.org/10.1007/s00227-023-04343-9	No
Bioprospection of the Antarctic Diatoms Craspedostauros ineffabilis IMA082A and Craspedostauros zucchelli IMA088A	2024	Marine Drugs	https://doi.org/10.3390/md22010035	No
Choice of Membranes for in vitro skin uptake studies and general experimental technics	2024	Methods for skin absorption	https://doi.org/10.1201/9781003574248-1	No
Novel Ralstonia species from human infections: improved matrix-assisted laser desorption/ionization time-of-flight mass spectrometry-based identification and …	2024	Microbiology Spectrum	https://doi.org/10.1128/spectrum.04021-23	No
Prophylactic phage administration reduces Salmonella Enteritidis infection in newly hatched chicks	2024	MicrobiologyOpen	https://doi.org/10.1002/mbo3.70002	No
Contribution of combined stressors on density and gene expression dynamics of the copepod Temora longicornis in the North Sea	2024	Molecular Ecology	https://doi.org/10.1111/mec.17312	No
Nematodes alter the taxonomic and functional profiles of benthic bacterial communities: A metatranscriptomic approach	2024	Molecular Ecology	https://doi.org/10.1111/mec.17331	No
Transcriptional chronology reveals conserved genes involved in pennate diatom sexual reproduction	2024	Molecular Ecology	https://doi.org/10.1111/mec.17320	No
The tonoplast localized protein PtNPF1 participates in the regulation of nitrogen response in diatoms	2024	New Phytologist	https://doi.org/10.1111/nph.19461	No
Cell wall‐mediated maternal control of apical–basal patterning of the kelp Undaria pinnatifida	2024	New Phytologist	https://doi.org/10.1111/nph.19953	No
Density‐dependent effects of parasitism on the activity of a benthic engineer species: potential impact on ecosystem functioning	2024	Oikos	https://doi.org/10.1111/oik.10400	No
Host lifestyle and parasite interspecific facilitation mediate co‐infection in a species‐poor host–parasite system	2024	Oikos	https://doi.org/10.1111/oik.10360	No
A feather star is born: embryonic development and nervous system organization in the crinoid Antedon mediterranea	2024	Open Biology	https://doi.org/10.1098/rsob.240115	No
First characterization of the nuclear receptor superfamily in the Mediterranean mussel Mytilus galloprovincialis: developmental expression dynamics and potential …	2024	Philosophical Transactions of the Royal Society B	https://doi.org/10.1098/rstb.2022.0500	No
Spatiotemporal changes of pelagic food webs investigated by environmental DNA metabarcoding and connectivity analysis	2024	Philosophical Transactions of the Royal Society B	https://doi.org/10.1098/rstb.2023.0178	No
Evolutionary conservation and metabolic significance of autophagy in algae	2024	Philosophical Transactions of the Royal Society B	https://doi.org/10.1098/rstb.2023.0368	No
From nets to networks: tools for deciphering phytoplankton metabolic interactions within communities and their global significance	2024	Philosophical Transactions of the Royal Society B	https://doi.org/10.1098/rstb.2023.0172	No
A supramolecular approach towards the photorelease of encapsulated caged acids in water: 7-diethylaminothio-4-coumarinyl molecules as triggers	2024	Photochemical & Photobiological Sciences	https://doi.org/10.1007/s43630-024-00651-1	No
Effects of temperature up-shift and UV-A radiation on fatty acids content and expression of desaturase genes in cyanobacteria Microcystis aeruginosa: stress tolerance and acclimation responses	2024	Photochemical & Photobiological Sciences	https://doi.org/10.1007/s43630-024-00584-9	No
Metabolomic and taxonomic characterization of Haloleptolyngbya lusitanica sp. nov. (Cyanobacteria, Synechococcales)	2024	Phycologia	https://doi.org/10.1080/00318884.2024.2317252	No
Confined run-and-tumble particles with non-Markovian tumbling statistics	2024	Physical Review E	https://doi.org/10.1103/PhysRevE.109.044121	No
Optimal diffusion of chiral active particles with strategic reorientations	2024	Physical Review E	https://doi.org/10.1103/PhysRevE.110.064606	No
Random walks of intermittently self-propelled particles	2024	Physical Review Research	https://doi.org/10.1103/PhysRevResearch.6.043281	No
Structural color in the bacterial domain: The ecogenomics of a 2-dimensional optical phenotype	2024	Proceedings of the National Academy of Sciences	https://doi.org/10.1073/pnas.2309757121	No
Environmental DNA time series analysis of a temperate stream reveals distinct seasonal community and functional shifts	2024	River Research and Applications	https://doi.org/10.1002/rra.4265	No
Microalgal biofilm induces larval settlement in the model marine worm Platynereis dumerilii	2024	Royal Society Open Science	https://doi.org/10.1098/rsos.240274	No
New interactive machine learning tool for marine image analysis	2024	Royal Society Open Science	https://doi.org/10.1098/rsos.231678	No
Response of two temperate scleractinian corals to projected ocean warming and marine heatwaves	2024	Royal Society Open Science	https://doi.org/10.1098/rsos.231683	No
Extraction and geospatial analysis of the Hersek Lagoon shoreline with Sentinel-2 satellite data	2024	Survey Review	https://doi.org/10.1080/00396265.2023.2257969	No
Noisy Waters Hamper the Pumping Behavior of the Polychaete Lanice conchilega	2024	The Effects of Noise on Aquatic Life	https://doi.org/10.1007/978-3-031-50256-9_180	No
Boring life: early colony formation and growth in the endolithic bryozoan genus Penetrantia Silén, 1946	2024	Zoological Letters	https://doi.org/10.1186/s40851-024-00234-z	No
Ultrastructure and phylogenetic significance of spermatozoa in Nemertea	2024	Zoomorphology	https://doi.org/10.1007/s00435-024-00659-2	No
Exploring the mesoscale connectivity of phytoplankton periodic assemblages' succession in northern Adriatic pelagic habitats	2024	Science of The Total Environment	https://doi.org/10.1016/j.scitotenv.2023.169814	No
Toward a common standard for data and specimen provenance in life sciences	2024	Learning Health Systems	https://doi.org/10.1002/lrh2.10365	No
Metabolic bone disorders and the promise of marine osteoactive compounds	2024	Cellular and Molecular Life Sciences	https://doi.org/10.1007/s00018-023-05033-x	No
Effect of temperature on growth and yessotoxin production of Protoceratium reticulatum and Lingulodinium polyedra (Dinophyceae) isolates from the Portuguese coast (NE Atlantic)	2024	Marine Environmental Research	https://doi.org/10.1016/j.marenvres.2023.106321	No
Structurally stable but functionally disrupted marine microbial communities under a future climate change scenario: Potential importance for nitrous oxide emissions	2024	Science of The Total Environment	https://doi.org/10.1016/j.scitotenv.2023.167928	No
Microplastic-specific biofilm growth determines the vertical transport of plastics in freshwater	2024	Science of The Total Environment	https://doi.org/10.1016/j.scitotenv.2023.168399	No
The physiological effect of polystyrene nanoplastic particles on fish and human fibroblasts	2024	Science of The Total Environment	https://doi.org/10.1016/j.scitotenv.2024.169979	No
Spotting disease disrupts the microbiome of infected purple sea urchins, Strongylocentrotus purpuratus	2024	BMC Microbiology	https://doi.org/10.1186/s12866-023-03161-9	No
