title	date	journal	url	EMOBON_publication
The calcitonin-like system is an ancient regulatory system of biomineralization	2020	Scientific Reports	https://doi.org/10.1038/s41598-020-64118-w	No
A unique approach to monitor stress in coral exposed to emerging pollutants	2020	Scientific Reports	https://doi.org/10.1038/s41598-020-66117-3	No
Ecological traits, genetic diversity and regional distribution of the macroalga Treptacantha elegans along the Catalan coast (NW Mediterranean Sea)	2020	Scientific Reports	https://doi.org/10.1038/s41598-020-76066-6	No
Lipid metabolism in Calanus finmarchicus is sensitive to variations in predation risk and food availability	2020	Scientific Reports	https://doi.org/10.1038/s41598-020-79165-6	No
Evaluation of the supramolecular interaction of Congo red with cucurbiturils using mass spectrometry and spectroscopic methods	2020	New Journal of Chemistry	https://doi.org/10.1039/c9nj05706d	No
Competing pathways for photoremovable protecting groups: the effects of solvent, oxygen and encapsulation	2020	Photochemical & Photobiological Sciences	https://doi.org/10.1039/d0pp00067a	No
Responses to iron oxide and zinc oxide nanoparticles in echinoderm embryos and microalgae: uptake, growth, morphology, and transcriptomic analysis	2020	Nanotoxicology	https://doi.org/10.1080/17435390.2020.1827074	No
Dark CO2 fixation into phospholipid-derived fatty acids by the cold-water coral associated sponge Hymedesmia (Stylopus) coriacea (Tisler Reef, NE Skagerrak)	2020	Marine Biology Research	https://doi.org/10.1080/17451000.2019.1704019	No
Do acute hepatopancreatic necrosis disease-causing PirABVP toxins aggravate vibriosis?	2020	Emerging Microbes & Infections	https://doi.org/10.1080/22221751.2020.1811778	No
Microdiet Formulation with Phospholipid Modulate Zebrafish Skeletal Development and Reproduction	2020	Zebrafish	https://doi.org/10.1089/zeb.2019.1794	No
Microbial enrichment, functional characterization and isolation from a cold seep yield piezotolerant obligate hydrocarbon degraders	2020	FEMS Microbiology Ecology	https://doi.org/10.1093/femsec/fiaa097	No
The interplay between iron limitation, light and carbon in the proteorhodopsin-containing Photobacterium angustum S14	2020	FEMS Microbiology Ecology	https://doi.org/10.1093/femsec/fiaa103	No
Organic matter assimilation by hard substrate fauna in an offshore wind farm area: a pulse-chase study	2020	ICES Journal of Marine Science	https://doi.org/10.1093/icesjms/fsaa133	No
Macroalgal–bacterial interactions: identification and role of thallusin in morphogenesis of the seaweed Ulva (Chlorophyta)	2020	Journal of Experimental Botany	https://doi.org/10.1093/jxb/eraa066	No
Non-lethal effects of the predator Meganyctiphanes norvegica and influence of seasonal photoperiod and food availability on the diel feeding behaviour of the copepod Centropages typicus	2020	Journal of Plankton Research	https://doi.org/10.1093/plankt/fbaa051	No
Phylogenetic clustering and rarity imply risk of local species extinction in prospective deep-sea mining areas of the Clarion–Clipperton Fracture Zone	2020	Proceedings of the Royal Society B: Biological Sciences	https://doi.org/10.1098/rspb.2019.2666	No
Achromobacter veterisilvae sp. nov., from a mixed hydrogen-oxidizing bacteria enrichment reactor for microbial protein production	2020	International Journal of Systematic and Evolutionary Microbiology	https://doi.org/10.1099/ijsem.0.003786	No
Leeuwenhoekiella aestuarii sp. nov., isolated from salt-water sediment and first insights in the genomes of Leeuwenhoekiella species	2020	International Journal of Systematic and Evolutionary Microbiology	https://doi.org/10.1099/ijsem.0.003959	No
Environmental conditions steer phenotypic switching in acute hepatopancreatic necrosis disease‐causing Vibrio parahaemolyticus, affecting PirAVP/PirBVP toxins production	2020	Environmental Microbiology	https://doi.org/10.1111/1462-2920.14903	No
Species detection and delineation in the marine planktonic diatoms Chaetoceros and Bacteriastrum through metabarcoding: making biological sense of haplotype diversity	2020	Environmental Microbiology	https://doi.org/10.1111/1462-2920.14984	No
Deciphering mollusc shell production: the roles of genetic mechanisms through to ecology, aquaculture and biomimetics	2020	Biological Reviews	https://doi.org/10.1111/brv.12640	No
Large scale patterns of marine diatom richness: Drivers and trends in a changing ocean	2020	Global Ecology and Biogeography	https://doi.org/10.1111/geb.13161	No
Temporally consistent species differences in parasite infection but no evidence for rapid parasite‐mediated speciation in Lake Victoria cichlid fish	2020	Journal of Evolutionary Biology	https://doi.org/10.1111/jeb.13615	No
Field studies of seahorse population density, structure and habitat use in a semi‐closed north‐eastern Mediterranean marine area (Stratoni, North Aegean Sea)	2020	Journal of Fish Biology	https://doi.org/10.1111/jfb.14371	No
Pinpointing the role of Aeromonas salmonicida in the development of skin ulcerations in common dab (Limanda limanda)	2020	Journal of Fish Diseases	https://doi.org/10.1111/jfd.13133	No
Lobophora (Dictyotales) Species Richness, Ecology and Biogeography Across the North‐Eastern Atlantic Archipelagos and Description of Two New Species	2020	Journal of Phycology	https://doi.org/10.1111/jpy.12956	No
Diversity, Ecology, Biogeography, and Evolution of the Prevalent Brown Algal Genus Lobophora in the Greater Caribbean Sea, Including the Description of Five New Species	2020	Journal of Phycology	https://doi.org/10.1111/jpy.12986	No
Systematics and Biogeography of the Red Algal Genus Yonagunia (Halymeniaceae, Rhodophyta) from the Indo‐Pacific Including the Description of Two New Species from Taiwan	2020	Journal of Phycology	https://doi.org/10.1111/jpy.13055	No
Phylogeographic history of flat periwinkles, Littorina fabalis and L. obtusata	2020	BMC Evolutionary Biology	https://doi.org/10.1186/s12862-019-1561-6	No
Uncharted digenean diversity in Lake Tanganyika: cryptogonimids (Digenea: Cryptogonimidae) infecting endemic lates perches (Actinopterygii: Latidae)	2020	Parasites & Vectors	https://doi.org/10.1186/s13071-020-3913-x	No
Six new species of Cichlidogyrus Paperna, 1960 (Platyhelminthes: Monogenea) from the gills of cichlids (Teleostei: Cichliformes) from the Lomami River Basin (DRC: Middle Congo)	2020	Parasites & Vectors	https://doi.org/10.1186/s13071-020-3927-4	No
Serial blockface SEM suggests that stem cells may participate in adult notochord growth in an invertebrate chordate, the Bahamas lancelet	2020	EvoDevo	https://doi.org/10.1186/s13227-020-00167-6	No
Complementarity and discriminatory power of genotype and otolith shape in describing the fine-scale population structure of an exploited fish, the common sole of the Eastern English Channel	2020	PLOS ONE	https://doi.org/10.1371/journal.pone.0241429	No
Physiological Characteristics of Stylophora pistillata Larvae Across a Depth Gradient	2020	Frontiers in Marine Science	https://doi.org/10.3389/fmars.2020.00013	No
Does Warming Enhance the Effects of Eutrophication in the Seagrass Posidonia oceanica?	2020	Frontiers in Marine Science	https://doi.org/10.3389/fmars.2020.564805	No
The Bacterial and Fungal Microbiota of Saccharina latissima (Laminariales, Phaeophyceae)	2020	Frontiers in Marine Science	https://doi.org/10.3389/fmars.2020.587566	No
Distinctive Growth and Transcriptional Changes of the Diatom Seminavis robusta in Response to Quorum Sensing Related Compounds	2020	Frontiers in Microbiology	https://doi.org/10.3389/fmicb.2020.01240	No
Comparative Genomics Discloses the Uniqueness and the Biosynthetic Potential of the Marine Cyanobacterium Hyella patelloides	2020	Frontiers in Microbiology	https://doi.org/10.3389/fmicb.2020.01527	No
Diversity of Light Sensing Molecules and Their Expression During the Embryogenesis of the Cuttlefish (Sepia officinalis)	2020	Frontiers in Physiology	https://doi.org/10.3389/fphys.2020.521989	No
The Chloroplast Land Plant Phylogeny: Analyses Employing Better-Fitting Tree- and Site-Heterogeneous Composition Models	2020	Frontiers in Plant Science	https://doi.org/10.3389/fpls.2020.01062	No
Honey Bee Pollen in Meagre (Argyrosomus regius) Juvenile Diets: Effects on Growth, Diet Digestibility, Intestinal Traits, and Biochemical Markers Related to Health and Stress	2020	Animals	https://doi.org/10.3390/ani10020231	No
Evaluation of an Acute Osmotic Stress in European Sea Bass via Skin Mucus Biomarkers	2020	Animals	https://doi.org/10.3390/ani10091546	No
Engineering the Unicellular Alga Phaeodactylum tricornutum for Enhancing Carotenoid Production	2020	Antioxidants	https://doi.org/10.3390/antiox9080757	No
Isolation, Identification and Biotechnological Applications of a Novel, Robust, Free-living Chlorococcum (Oophila) amblystomatis Strain Isolated from a Local Pond	2020	Applied Sciences	https://doi.org/10.3390/app10093040	No
Overlooked Diversity of Ultramicrobacterial Minorities at the Air-Sea Interface	2020	Atmosphere	https://doi.org/10.3390/atmos11111214	No
Gametogenesis-Related Fluctuations in Ovothiol Levels in the Mantle of Mussels from Different Estuaries: Fighting Oxidative Stress for Spawning in Polluted Waters	2020	Biomolecules	https://doi.org/10.3390/biom10030373	No
Untargeted LC-MS Metabolomics Differentiates Between Virulent and Avirulent Clinical Strains of Pseudomonas aeruginosa	2020	Biomolecules	https://doi.org/10.3390/biom10071041	No
Isoprostanoid Profiling of Marine Microalgae	2020	Biomolecules	https://doi.org/10.3390/biom10071073	No
The Diversity of Muscles and Their Regenerative Potential across Animals	2020	Cells	https://doi.org/10.3390/cells9091925	No
Trans-Atlantic Distribution and Introgression as Inferred from Single Nucleotide Polymorphism: Mussels Mytilus and Environmental Factors	2020	Genes	https://doi.org/10.3390/genes11050530	No
Role of PB1 Midbody Remnant Creating Tethered Polar Bodies during Meiosis II	2020	Genes	https://doi.org/10.3390/genes11121394	No
The Quantitative Proteome of the Cement and Adhesive Gland of the Pedunculate Barnacle, Pollicipes pollicipes	2020	International Journal of Molecular Sciences	https://doi.org/10.3390/ijms21072524	No
m6A RNA Methylation in Marine Plants: First Insights and Relevance for Biological Rhythms	2020	International Journal of Molecular Sciences	https://doi.org/10.3390/ijms21207508	No
A Metabolomics Exploration of the Sexual Phase in the Marine Diatom Pseudo-nitzschia multistriata	2020	Marine Drugs	https://doi.org/10.3390/md18060313	No
Exploitation of Filamentous and Picoplanktonic Cyanobacteria for Cosmetic Applications: Potential to Improve Skin Structure and Preserve Dermal Matrix Components	2020	Marine Drugs	https://doi.org/10.3390/md18090486	No
The Peptide Chain Release Factor Methyltransferase PrmC Influences the Pseudomonas aeruginosa PA14 Endo- and Exometabolome	2020	Metabolites	https://doi.org/10.3390/metabo10100417	No
Carotenoids from Cyanobacteria: A Biotechnological Approach for the Topical Treatment of Psoriasis	2020	Microorganisms	https://doi.org/10.3390/microorganisms8020302	No
Uncovering the shell game with barcodes: diversity of meiofaunal Caecidae snails (Truncatelloidea, Caenogastropoda) from Central America	2020	ZooKeys	https://doi.org/10.3897/zookeys.968.52986	No
Genetic Affinities and Biogeography of Putative Levantine-Endemic Seaweed Treptacantha rayssiae (Ramon) M.Mulas, J.Neiva & Á.Israel, comb. nov. (Phaeophyceae)	2020	Cryptogamie, Algologie	https://doi.org/10.5252/cryptogamie-algologie2020v41a10	No
Description of a new pseudocryptic species of Elysia Risso, 1818 (Heterobranchia, Sacoglossa) in the Mediterranean Sea	2020	Bulletin of Marine Science	https://doi.org/10.5343/bms.2018.0087	No
Schizorhynchia Meixner, 1928 (Platyhelminthes, Rhabdocoela) of the Iberian Peninsula, with a description of four new species from Portugal	2020	European Journal of Taxonomy	https://doi.org/10.5852/ejt.2020.595	No
Description, redescription and revision of sixteen putatively closely related species of Echinoderes (Kinorhyncha: Cyclorhagida), with the proposition of a new species group – the Echinoderes dujardinii group	2020	European Journal of Taxonomy	https://doi.org/10.5852/ejt.2020.730.1197	No
The influence of bait on remote underwater video observations in shallow-water coastal environments associated with the North-Eastern Atlantic	2020	PeerJ	https://doi.org/10.7717/peerj.9744	No
Foraging seabirds respond to an intermittent meteorological event in a coastal environment	2020	Marine Ornithology	https://doi.org/10.5038/2074-1235.48.1.1356	No
Unveiling asexual reproductive traits in black corals: polyp bail-out in Antipathella subpinnata	2020	Coral Reefs	https://doi.org/10.1007/s00338-020-02018-1	No
Science, Diplomacy, and the Red Sea’s Unique Coral Reef: It’s Time for Action	2020	Frontiers in Marine Science	https://doi.org/10.3389/fmars.2020.00090	No
A molecular phylogeny of historical and contemporary specimens of an under‐studied micro‐invertebrate group	2020	Ecology and Evolution	https://doi.org/10.1002/ece3.7042	No
Predation risk alters life history strategies in an oceanic copepod	2020	Ecology	https://doi.org/10.1002/ecy.3214	No
Gene Editing in the Ascidian Phallusia mammillata and Tail Nerve Cord Formation	2020	Methods in Molecular Biology,Developmental Biology of the Sea Urchin and Other Marine Invertebrates	https://doi.org/10.1007/978-1-0716-0974-3_13	No
The cichlid–Cichlidogyrus network: a blueprint for a model system of parasite evolution	2020	Hydrobiologia	https://doi.org/10.1007/s10750-020-04426-4	No
Bioactive potential of Cyanobium sp. pigment-rich extracts	2020	Journal of Applied Phycology	https://doi.org/10.1007/s10811-020-02213-1	No
Exploring student anxiety when starting in a joint international Master’s programme	2020	Journal of Further and Higher Education	https://doi.org/10.1080/0309877x.2020.1827373	No
Molecular phylogeny of historical micro-invertebrate specimens using de novo sequence assembly	2020	bioRxiv	https://doi.org/10.1101/2020.03.30.015669	No
Bioluminescence and fluorescence of three sea pens in the north-west Mediterranean sea	2020	bioRxiv	https://doi.org/10.1101/2020.12.08.416396	No
Adult moulting and dimorphism in a new species of Sphenoderes (Kinorhyncha: Kentrorhagata)—Is the exception becoming the rule?	2020	Acta Zoologica	https://doi.org/10.1111/azo.12361	No
Genetic and morphological divergence between Littorina fabalis ecotypes in Northern Europe	2020	Journal of Evolutionary Biology	https://doi.org/10.1111/jeb.13705	No
Dictyota cyanoloma (Dictyotales, Phaeophyceae), a Newly Introduced Brown Algal Species in California	2020	Journal of Phycology	https://doi.org/10.1111/jpy.13100	No
Abstract 25: Skeletonema marinoi (diatom) extracts are endowed with promising cancer preventive properties in prostate cancer cells	2020	Cancer Research	https://doi.org/10.1158/1538-7445.am2020-25	No
Isolation, Culture, and Differentiation of Blastema Cells from the Regenerating Caudal Fin of Zebrafish	2020	Fishes	https://doi.org/10.3390/fishes5010006	No
Insights into the Light Response of Skeletonema marinoi: Involvement of Ovothiol	2020	Marine Drugs	https://doi.org/10.3390/md18090477	No
The Remarkable Antioxidant and Anti-Inflammatory Potential of the Extracts of the Brown Alga Cystoseira amentacea var. stricta	2020	Marine Drugs	https://doi.org/10.3390/md19010002	No
The mitochondrial phylogeny of land plants shows support for Setaphyta under composition-heterogeneous substitution models	2020	PeerJ	https://doi.org/10.7717/peerj.8995	No
Electronic Banking Business in Sub-Saharan Africa: Socio-Economic Impact and the Activities of Fintech Ecosystems	2020	SSRN Electronic Journal	https://doi.org/10.2139/ssrn.3669071	No
Phytoplankton‐derived zwitterionic gonyol and dimethylsulfonioacetate interfere with microbial dimethylsulfoniopropionate sulfur cycling	2020	MicrobiologyOpen	https://doi.org/10.1002/mbo3.1014	No
Better off alone? New insights in the symbiotic relationship between the flatworm Symsagittifera roscoffensis and the microalgae Tetraselmis convolutae	2020	Symbiosis	https://doi.org/10.1007/s13199-020-00691-y	No
Parallelisable non-invasive biomass, fitness and growth measurement of macroalgae and other protists with nephelometry	2020	Algal Research	https://doi.org/10.1016/j.algal.2019.101762	No
CpeY is a phycoerythrobilin lyase for cysteine 82 of the phycoerythrin I α-subunit in marine Synechococcus	2020	Biochimica et Biophysica Acta (BBA) - Bioenergetics	https://doi.org/10.1016/j.bbabio.2020.148215	No
Interactions of thallium with marine phytoplankton	2020	Geochimica et Cosmochimica Acta	https://doi.org/10.1016/j.gca.2020.02.024	No
Dissolved organic phosphorus uptake by marine phytoplankton is enhanced by the presence of dissolved organic nitrogen	2020	Journal of Experimental Marine Biology and Ecology	https://doi.org/10.1016/j.jembe.2020.151434	No
Trait-dependent variability of the response of marine phytoplankton to oil and dispersant exposure	2020	Marine Pollution Bulletin	https://doi.org/10.1016/j.marpolbul.2020.110906	No
Formation and fate of oil-related aggregates (ORAs) in seawater at different temperatures	2020	Marine Pollution Bulletin	https://doi.org/10.1016/j.marpolbul.2020.111483	No
Li Partitioning Into Coccoliths of Emiliania huxleyi: Evaluating the General Role of “Vital Effects” in Explaining Element Partitioning in Biogenic Carbonates	2020	Geochemistry, Geophysics, Geosystems	https://doi.org/10.1029/2020gc009129	No
Effects of Temperature and Light on Methane Production of Widespread Marine Phytoplankton	2020	Journal of Geophysical Research: Biogeosciences	https://doi.org/10.1029/2020jg005793	No
Diversity and dynamics of relevant nanoplanktonic diatoms in the Western English Channel	2020	The ISME Journal	https://doi.org/10.1038/s41396-020-0659-6	No
Cryptic species in the parasitic Amoebophrya species complex revealed by a polyphasic approach	2020	Scientific Reports	https://doi.org/10.1038/s41598-020-59524-z	No
Synergism between the Black Queen effect and the proteomic constraint on genome size reduction in the photosynthetic picoeukaryotes	2020	Scientific Reports	https://doi.org/10.1038/s41598-020-65476-1	No
Dimethylsulfoniopropionate (DMSP) and dimethylsulfoxide (DMSO) cell quotas variations arising from sea ice shifts of salinity and temperature in the Prymnesiophyceae Phaeocystis antarctica	2020	Environmental Chemistry	https://doi.org/10.1071/en19302	No
Taxonomic reassignment of Pseudohaptolina birgeri comb. nov. (Haptophyta)	2020	Phycologia	https://doi.org/10.1080/00318884.2020.1830255	No
Characterization of a high lipid-producing thermotolerant marine photosynthetic pico alga from genus Picochlorum (Trebouxiophyceae)	2020	European Journal of Phycology	https://doi.org/10.1080/09670262.2020.1757763	No
Aquatic virus culture collection: an absent (but necessary) safety net for environmental microbiologists	2020	Applied Phycology	https://doi.org/10.1080/26388081.2020.1770123	No
Use of organic exudates from two polar diatoms by bacterial isolates from the Arctic Ocean	2020	Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences	https://doi.org/10.1098/rsta.2019.0356	No
A Novel Single-Domain Na+-Selective Voltage-Gated Channel in Photosynthetic Eukaryotes	2020	Plant Physiology	https://doi.org/10.1104/pp.20.00889	No
Assessments of first feeding protocols on the larviculture of California grunion Leuresthes tenuis (Osteichthyes: Atherinopsidae)	2020	Aquaculture Research	https://doi.org/10.1111/are.14637	No
Abrupt declines in marine phytoplankton production driven by warming and biodiversity loss in a microcosm experiment	2020	Ecology Letters	https://doi.org/10.1111/ele.13444	No
Detection of Phagotrophy in the Marine Phytoplankton Group of the Coccolithophores (Calcihaptophycidae, Haptophyta) During Nutrient‐replete and Phosphate‐limited Growth	2020	Journal of Phycology	https://doi.org/10.1111/jpy.12997	No
Influence of Temperature and CO2 On Plasma‐membrane Permeability to CO2 and HCO3− in the Marine Haptophytes Emiliania huxleyi and Calcidiscus leptoporus (Prymnesiophyceae)	2020	Journal of Phycology	https://doi.org/10.1111/jpy.13017	No
Hemiselmis andersenii and Chlorella stigmatophora As New Sources of High‐value Compounds: A Lipidomic Approach	2020	Journal of Phycology	https://doi.org/10.1111/jpy.13042	No
Dimorphism in cryptophytes—The case of Teleaulax amphioxeia/Plagioselmis prolonga and its ecological implications	2020	Science Advances	https://doi.org/10.1126/sciadv.abb1611	No
Ectocarpus: an evo-devo model for the brown algae	2020	EvoDevo	https://doi.org/10.1186/s13227-020-00164-9	No
Itsas estazio biologikoen historia eta kostaldeko bioaniztasunaren ikerketa	2020	EKAIA Euskal Herriko Unibertsitateko Zientzia eta Teknologia Aldizkaria	https://doi.org/10.1387/ekaia.21074	No
Diel oscillations in the feeding activity of heterotrophic and mixotrophic nanoplankton in the North Pacific Subtropical Gyre	2020	Aquatic Microbial Ecology	https://doi.org/10.3354/ame01950	No
Growth and Elemental Stoichiometry of the Ecologically-Relevant Arctic Diatom Chaetoceros gelidus: A Mix of Polar and Temperate	2020	Frontiers in Marine Science	https://doi.org/10.3389/fmars.2019.00790	No
Changes in Population Age-Structure Obscure the Temperature-Size Rule in Marine Cyanobacteria	2020	Frontiers in Microbiology	https://doi.org/10.3389/fmicb.2020.02059	No
Evolutionary Mechanisms of Long-Term Genome Diversification Associated With Niche Partitioning in Marine Picocyanobacteria	2020	Frontiers in Microbiology	https://doi.org/10.3389/fmicb.2020.567431	No
Dinoflagellate Host Chloroplasts and Mitochondria Remain Functional During Amoebophrya Infection	2020	Frontiers in Microbiology	https://doi.org/10.3389/fmicb.2020.600823	No
C41 methyl and C42 ethyl alkenones are biomarkers for Group II Isochrysidales	2020	Organic Geochemistry	https://doi.org/10.1016/j.orggeochem.2020.104081	No
Draft Whole-Genome Sequence of Triparma laevis f. inornata (Parmales, Bolidophyceae), Isolated from the Oyashio Region, Western North Pacific Ocean	2020	Microbiology Resource Announcements	https://doi.org/10.1128/mra.00367-20	No
Effect of 10 UV filters on the brine shrimp Artemia salina and the marine microalgae Tetraselmis sp	2020	Toxics	https://doi.org/10.3390/toxics8020029	No
Genome Resolved Biogeography of Mamiellales	2020	Genes	https://doi.org/10.3390/genes11010066	No
Genome Sequences of Synechococcus sp. Strain MIT S9220 and Cocultured Cyanophage SynMITS9220M01	2020	Microbiology Resource Announcements	https://doi.org/10.1128/mra.00481-20	No
Identification and characterization of ChlreSEX4, a novel glucan phosphatase from Chlamydomonas reinhardtii green alga	2020	Archives of Biochemistry and Biophysics	https://doi.org/10.1016/j.abb.2019.108235	No
In-cell quantitative structural imaging of phytoplankton using 3D electron microscopy	2020	bioRxiv	https://doi.org/10.1101/2020.05.19.104166	No
Metabolomics Benefits from Orbitrap GC–MS—Comparison of Low- and High-Resolution GC–MS	2020	Metabolites	https://doi.org/10.3390/metabo10040143	No
The Polar Lipidome of Cultured Emiliania huxleyi: A Source of Bioactive Lipids with Relevance for Biotechnological Applications	2020	Biomolecules	https://doi.org/10.3390/biom10101434	No
Production of carbohydrates, lipids and polyunsaturated fatty acids (PUFA) by the polar marine microalga Chlamydomonas malina RCC2488	2020	Algal Research	https://doi.org/10.1016/j.algal.2020.102016	No
Senescence as the main driver of iodide release from a diverse range of marine phytoplankton	2020	Biogeosciences	https://doi.org/10.5194/bg-17-2453-2020	No
Sr in coccoliths of Scyphosphaera apsteinii: Partitioning behavior and role in coccolith morphogenesis	2020	Geochimica et Cosmochimica Acta	https://doi.org/10.1016/j.gca.2020.06.023	No
Synergic Effects of Temperature and Irradiance on the Physiology of the Marine Synechococcus Strain WH7803	2020	Frontiers in Microbiology	https://doi.org/10.3389/fmicb.2020.01707	No
