title	date	journal	url	EMOBON_publication
Unravelling the genetic pattern of seagrass (Posidonia oceanica) meadows in the Eastern Mediterranean Sea	2023	Biodiversity and Conservation	https://doi.org/10.1007/s10531-023-02746-0	No
Characterization of a New Toti-like Virus in Sea Bass, Dicentrarchus labrax	2023	Viruses	https://doi.org/10.3390/v15122423	No
Diversity and toxicity of the planktonic diatom genus Pseudo-nitzschia from coastal and offshore waters of the Southeast Pacific, including Pseudo-nitzschia dampieri sp. nov.	2023	Harmful Algae	https://doi.org/10.1016/j.hal.2023.102520	No
Prior stress by marine heatwaves and micro-habitat fragmentation drive the colonisation of epifaunal assemblages in marine forests	2023	Marine Ecology Progress Series	https://doi.org/10.3354/meps14437	No
Genome-resolved metagenomics of Venice Lagoon surface sediment bacteria reveals high biosynthetic potential and metabolic plasticity as successful strategies in an impacted environment	2023	Marine Life Science & Technology	https://doi.org/10.1007/s42995-023-00192-z	No
Functionalisation of goat cheese with sea fennel ingredients	2023	Planta Medica	https://doi.org/10.1055/s-0043-1774098	No
Sea lavender (Limonium algarvense Erben) seeds as a promising source of cosmetic ingredients	2023	Planta Medica	https://doi.org/10.1055/s-0043-1774090	No
Taxonomy and phylogeny of Dalytyphloplanida Willems et al., 2006 (Platyhelminthes: Rhabdocoela), with the description of a new family, a new genus, and sixteen new species from Cuba and Panama	2023	Organisms Diversity & Evolution	https://doi.org/10.1007/s13127-023-00623-w	No
Effects of an experimental terrestrial runoff on the components of the plankton food web in a Mediterranean coastal lagoon	2023	Frontiers in Marine Science	https://doi.org/10.3389/fmars.2023.1200757	No
Tailoring confocal microscopy for real-time analysis of photosynthesis at single-cell resolution	2023	Cell Reports Methods	https://doi.org/10.1016/j.crmeth.2023.100568	No
Exploring the feasibility of cryopreserving larvae of the common cockle (Cerastoderma edule) for hatchery production	2023	Cryobiology	https://doi.org/10.1016/j.cryobiol.2023.104582	No
Catecholamine Involvement in the Bioluminescence Control of Two Species of Anthozoans	2023	Life	https://doi.org/10.3390/life13091798	No
Data-specific substitution models improve protein-based phylogenetics	2023	PeerJ	https://doi.org/10.7717/peerj.15716	No
Transcriptomic analysis reveals responses to a polluted sediment in the Mediterranean copepod Acartia clausi	2023	Environmental Pollution	https://doi.org/10.1016/j.envpol.2023.122284	No
Molecular and Crystal Structure, Spectroscopy, and Photochemistry of a Dispiro Compound Bearing the Tetraoxane Pharmacophore	2023	Chemistry – A European Journal	https://doi.org/10.1002/chem.202301315	No
Nutritional effect of substituting microalgal concentrates with microencapsulated diets in Mytilus galloprovincialis spat	2023	Aquaculture	https://doi.org/10.1016/j.aquaculture.2023.739879	No
The impact of egg thermal regimes on the response to food deprivation and refeeding in juvenile European Sea bass (Dicentrarchus labrax)	2023	Aquaculture	https://doi.org/10.1016/j.aquaculture.2023.739806	No
Decadal decline of dominant copepod species in the North Sea is associated with ocean warming: Importance of marine heatwaves	2023	Marine Pollution Bulletin	https://doi.org/10.1016/j.marpolbul.2023.115159	No
Whole animal freeze-fracture scanning electron microscopy: an easy-to-use method to investigate cell type morphology of marine embryos and larvae	2023	Frontiers in Ecology and Evolution	https://doi.org/10.3389/fevo.2023.1146749	No
European marine omics biodiversity observation network: a strategic outline for the implementation of omics approaches in ocean observation	2023	Frontiers in Marine Science	https://doi.org/10.3389/fmars.2023.1118120	Yes
Fluorescence image deconvolution microscopy via generative adversarial learning (FluoGAN)	2023	Inverse Problems	https://doi.org/10.1088/1361-6420/acc889	No
A wind of change for soft-sediment infauna within operational offshore windfarms	2023	Marine Environmental Research	https://doi.org/10.1016/j.marenvres.2023.106009	No
The prokaryotic community of Chondrosia reniformis Nardo, 1847: from diversity to mercury detection	2023	Zoology	https://doi.org/10.1016/j.zool.2023.126091	No
Quick Decline and Stem Pitting Citrus tristeza virus Isolates Induce a Distinct Metabolomic Profile and Antioxidant Enzyme Activity in the Phloem Sap of Two Citrus Species	2023	Plants	https://doi.org/10.3390/plants12061394	No
Zebrafish Models to Study Ectopic Calcification and Calcium-Associated Pathologies	2023	International Journal of Molecular Sciences	https://doi.org/10.3390/ijms24043366	No
New species of Polycystididae (Platyhelminthes: Kalyptorhynchia) from Cuba and the Pacific coast of Panama	2023	European Journal of Taxonomy	https://doi.org/10.5852/ejt.2023.856.2029	No
The Marine Research Infrastructures in the European Marine Observation landscape	2023	OCEANS 2023 - Limerick	https://doi.org/10.1109/oceanslimerick52467.2023.10244564	No
Can avian flyways reflect dispersal barriers of clinostomid parasites? First evidence from the mitogenome of Clinostomum complanatum	2023	Gene	https://doi.org/10.1016/j.gene.2022.146952	No
Environmental factors modulated the fatty acid profile of the shrimp Xiphopenaeus spp. in Cananéia and Ubatuba southeast Brazilian coast	2023	Environmental Science and Pollution Research	https://doi.org/10.1007/s11356-023-27846-w	No
Low vulnerability of the Mediterranean antipatharian Antipathella subpinnata (Ellis & Solander, 1786) to ocean warming	2023	Ecological Modelling	https://doi.org/10.1016/j.ecolmodel.2022.110209	No
Motivations for academic engagement and commercialisation: A case study of actors’ collaboration in third mission activities from three European universities	2023	Industry and Higher Education	https://doi.org/10.1177/09504222231176511	No
Effect of Depth across a Latitudinal Gradient in the Structure of Rhodolith Seabeds and Associated Biota across the Eastern Atlantic Ocean	2023	Diversity	https://doi.org/10.3390/d15010103	No
New Vectors of TTX Analogues in the North Atlantic Coast: The Edible Crabs Afruca tangeri and Carcinus maenas	2023	Marine Drugs	https://doi.org/10.3390/md21060320	No
Shallow and mesophotic colonies of the coral Stylophora pistillata share similar regulatory strategies of photosynthetic electron transport but differ in their sensitivity to light	2023	Coral Reefs	https://doi.org/10.1007/s00338-023-02370-y	No
Digging deep: lessons learned from meiofaunal responses to a disturbance experiment in the Clarion-Clipperton Zone	2023	Marine Biodiversity	https://doi.org/10.1007/s12526-023-01353-0	No
Impacts of microplastics and the associated plastisphere on physiological, biochemical, genetic expression and gut microbiota of the filter-feeder amphioxus	2023	Environment International	https://doi.org/10.1016/j.envint.2023.107750	No
Assessment of road run-off and domestic wastewater contribution to microplastic pollution in a densely populated area (Flanders, Belgium)	2023	Environmental Pollution	https://doi.org/10.1016/j.envpol.2023.122090	No
Global distribution of marine microplastics and potential for biodegradation	2023	Journal of Hazardous Materials	https://doi.org/10.1016/j.jhazmat.2023.131198	No
Govania unica gen. nov., sp. nov., a rare biosphere bacterium that represents a novel family in the class Alphaproteobacteria	2023	Systematic and Applied Microbiology	https://doi.org/10.1016/j.syapm.2023.126405	No
Phylogenomics reveals insights into the functional evolution of the genus Agrobacterium and enables the description of Agrobacterium divergens sp. nov	2023	Systematic and Applied Microbiology	https://doi.org/10.1016/j.syapm.2023.126420	No
Epithelial wound healing in Clytia hemisphaerica provides insights into extracellular ATP signaling mechanisms and P2XR evolution	2023	Scientific Reports	https://doi.org/10.1038/s41598-023-45424-5	No
Establishing Bilateral Symmetry in Hydrozoan Planula Larvae, a Review of Siphonophore Early Development	2023	Integrative And Comparative Biology	https://doi.org/10.1093/icb/icad081	No
Differentially expressed chaperone genes reveal a stress response required for unidirectional regeneration in the basal chordate Ciona	2023	BMC Biology	https://doi.org/10.1186/s12915-023-01633-y	No
Extracellular Bioelectrical Lexicon: Detecting Rhythmic Patterns within Dermal Fibroblast Populations	2023	Research Square	https://doi.org/10.21203/rs.3.rs-3286884/v1	No
The Importance of Developing and Standardizing Gamete, Embryo and Larvae Handling in Aquatic Animals	2023	Animals	https://doi.org/10.3390/ani13020270	No
Long-Term Succession on Offshore Wind Farms and the Role of Species Interactions	2023	Diversity	https://doi.org/10.3390/d15020288	No
Genetic Diversity and Phylogeography of a Turf-Forming Cosmopolitan Marine Alga, Gelidium crinale (Gelidiales, Rhodo-Phyta)	2023	International Journal of Molecular Sciences	https://doi.org/10.3390/ijms24065263	No
Type I Diabetes in Zebrafish Reduces Sperm Quality and Increases Insulin and Glucose Transporter Transcripts	2023	International Journal of Molecular Sciences	https://doi.org/10.3390/ijms24087035	No
Blue-Green Algae as Stimulating and Attractive Feeding Substrates for a Mediterranean Commercial Sea Urchin Species, Paracentrotus lividus	2023	Life	https://doi.org/10.3390/life13071510	No
From Threat to Opportunity: Harnessing the Invasive Carpobrotus edulis (L.) N.E.Br for Nutritional and Phytotherapeutic Valorization Amid Seasonal and Spatial Variability	2023	Marine Drugs	https://doi.org/10.3390/md21080436	No
On the Fate of Butyl Methoxydibenzoylmethane (Avobenzone) in Coral Tissue and Its Effect on Coral Metabolome	2023	Metabolites	https://doi.org/10.3390/metabo13040533	No
Biodiversity biobanks: a landscape analysis	2023	ARPHA Preprints	https://doi.org/10.3897/arphapreprints.e103105	No
Accelerating the research on Biodiversity and Ecosystems: Best Practice on Climate Change vs Non-Indigenous Invasive Species (NIS)	2023	EGU General Assembly 2023	https://doi.org/10.5194/egusphere-egu23-15298	No
Co-evolutionary patterns shown in Ostreococcus -virus system from the Western Baltic Sea in freshly isolated hosts and viruses	2023	bioRxiv	https://doi.org/10.1101/2023.01.30.526186	No
Seasonality and Strain Specificity Drive Rapid Co-evolution in an Ostreococcus-Virus System from the Western Baltic Sea	2023	Microbial Ecology	https://doi.org/10.1007/s00248-023-02243-5	No
Zobellia alginoliquefaciens sp. nov., a new flavobacteria isolated from the epibiota of the brown alga Ericaria zosteroides (C.Agardh) Molinari & Guiry 2020	2023	bioRxiv	https://doi.org/10.1101/2023.03.13.532333	No
Current knowledge of the Southern Hemisphere marine microbiome in eukaryotic hosts and the Strait of Magellan surface microbiome project	2023	PeerJ	https://doi.org/10.7717/peerj.15978	No
Helminth fauna of the black goby Gobius niger L. (Gobiiformes: Gobiidae) from the Finnish Archipelago, Baltic Sea: Molecular and morphological data	2023	Current Research in Parasitology & Vector-Borne Diseases	https://doi.org/10.1016/j.crpvbd.2023.100169	No
Core genes of biomineralization and cis-regulatory long non-coding RNA regulate shell growth in bivalves	2023	Journal of Advanced Research	https://doi.org/10.1016/j.jare.2023.11.024	No
A global phylogeny of Elysia Risso, 1818 (Gastropoda: Heterobranchia): molecular systematic insights focusing on European taxa and description of a new species	2023	Zoological Journal of the Linnean Society	https://doi.org/10.1093/zoolinnean/zlad086	No
Conserved meiotic mechanisms in the cnidarian Clytia hemisphaerica revealed by Spo11 knockout	2023	Science Advances	https://doi.org/10.1126/sciadv.add2873	No
Marine viruses disperse bidirectionally along the natural water cycle	2023	Nature Communications	https://doi.org/10.1038/s41467-023-42125-5	No
Regulation of anterior neurectoderm specification and differentiation by BMP signaling in ascidians	2023	Development	https://doi.org/10.1242/dev.201575	No
Characterization of eyes, photoreceptors, and opsins in developmental stages of the arrow worm Spadella cephaloptera (Chaetognatha)	2023	Journal of Experimental Zoology Part B: Molecular and Developmental Evolution	https://doi.org/10.1002/jez.b.23193	No
DNA methylation dynamics in a coastal foundation seagrass species under abiotic stressors	2023	Proceedings of the Royal Society B	https://doi.org/10.1098/rspb.2022.2197	No
Dissolved oxygen as an indicator of multiple drivers of the marine ecosystem: the southern Adriatic Sea case study	2023	Scientific synthesis reports and assessments	https://doi.org/10.5194/sp-1-osr7-10-2023	No
The Need for a Nagoya Protocol ‘Plus’—Access and Benefit Sharing in the Context of Digital Sequence Information	2023	Biodiversity Conservation Through Access and Benefit Sharing (ABS)	https://doi.org/10.1007/978-3-031-16186-5_18	No
Asexual propagation and biochemical properties of Sarcocornia perennis ecotypes under cultivation in an integrated multitrophic aquaculture (IMTA) system	2023	Planta Medica,GA – 70th Annual Meeting 2022	https://doi.org/10.1055/s-0042-1758952	No
The founding charter of the Omic Biodiversity Observation Network (Omic BON)	2023	GigaScience	https://doi.org/10.1093/gigascience/giad068	No
Enormously enhanced particulate organic carbon and nitrogen production by elevated CO2 and moderate aluminum enrichment in the coccolithophore Emiliania huxleyi	2023	Fundamental and Applied Limnology	https://doi.org/10.1127/fal/2023/1482	No
Model organisms and their genomes	2023	Genetic Analysis	https://doi.org/10.1093/hesc/9780198809906.003.0004	No
D6.3 Communication Plan and Dissemination Plan	2023	ARPHA Preprints	https://doi.org/10.3897/arphapreprints.e115390	No
Customer engagement in the context of value creation	2023	Shopping Centre Marketing	https://doi.org/10.4324/9781032690544-3	No
Evolving and Sustaining Ocean Best Practices Workshop IV, 18; 21-25 & 30 Sep 2020 [Online]: Proceedings, Volumes 1 & 2	2023	Evolving and Sustaining Ocean Best Practices Workshop IV, 18; 21-25 & 30 Sep 2020 [Online]: Proceedings, Volumes 1 & 2	https://doi.org/10.3289/eurosea_d1.3	No
Author Correction: Elevated temperature, but not decreased pH, impairs reproduction in a temperate fish	2023	Scientific Reports	https://doi.org/10.1038/s41598-023-37441-1	No
Noble Gas Adsorption onto Zeolitic Materials in Atmospheric Conditions	2023	European Geophysical Union General Assembly 2023 - Vienna, , Austria - April - 2023	https://doi.org/10.2172/2431583	No
An annotated nomenclatural checklist of endemic vascular plants distributed in the Ukrainian Carpathians	2023	Biodiversity Data Journal	https://doi.org/10.3897/BDJ.11.e103921	No
Fishing of Baltic herring (herring) Clupea harengus membras in the eastern part of the Gulf of Finland in 1991-2022	2023	Fisheries	https://doi.org/10.37663/0131-6184-2023-4-37-42	No
Teen Doula Training Program Data Analysis Report	2023	SSRN Electronic Journal	https://doi.org/10.2139/ssrn.4380733	No
Bee pollen usage as carrier material in the drying of honey and some properties of honey-bee pollen powders	2023	British Food Journal	https://doi.org/10.1108/bfj-11-2022-1029	No
Surveillance de la photobactériose chez la daurade (Sparus aurata) et le bar (Dicentrarchus labrax) élevés en Tunisie	2023	Revue d’élevage et de médecine vétérinaire des pays tropicaux	https://doi.org/10.19182/remvt.36981	No
